응답자ID,답변 ID,시작일시,종료일시,D1,점포,고객기대수준,낮은 기대수준 이유,과거 부정적 쇼핑 요소,고객인지품질,고객인지가치,직원 서비스,정보 제공,상품 준비,신속 결제,매장 환경,인도 만족도,인도 불만족 이유,실 대기시간,적정 대기시간,불만 제기 유무,불만 항목,불만 처리 과정 만족도,재이용의향률,제공받고 싶은 서비스,추가 의견
695.0,386-80-40691,2024-05-25 15:49:45,2024-05-25 15:51:31,1624051814400049,인천공항점,2.0,기타: 공사중,,2.0,4.0,7.0,7.0,4.0,7.0,6.0,,,,,불만을 제기한 경험이 없다.,,,예.,없슴,공사중이라 정신없구 너무좁고 냄새 안좋았네요.
696.0,325-59-38806,2024-05-25 16:05:59,2024-05-25 16:07:03,1724051807900038,인천공항점,6.0,,,6.0,6.0,6.0,7.0,6.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
697.0,728-44-51999,2024-05-25 18:41:30,2024-05-25 18:43:50,1724051606600028,인천공항점,6.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,ᆢ,ᆢ
698.0,426-73-57169,2024-05-25 20:02:07,2024-05-25 20:02:51,1424051809400006,인천공항점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
699.0,537-79-20329,2024-05-25 20:13:02,2024-05-25 20:13:41,0524050125600044,명동점,6.0,,,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,,
700.0,254-86-95132,2024-05-25 21:35:12,2024-05-25 21:35:53,1624051816300002,인천공항점,5.0,,,7.0,5.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
701.0,369-08-76698,2024-05-25 21:45:23,2024-05-25 21:47:38,1524051860200005,인천공항점,7.0,,,5.0,3.0,5.0,4.0,4.0,5.0,5.0,,,,,불만이 있었지만 제기하지 않았다.,상품 품절 및 다양성 부족,,예.,,
702.0,503-79-49073,2024-05-26 14:04:01,2024-05-26 14:04:42,0524032331500005,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
703.0,630-93-62186,2024-05-26 14:22:05,2024-05-26 14:23:31,0524051226900026,명동점,5.0,,,5.0,3.0,4.0,4.0,3.0,7.0,7.0,7.0,,,,불만이 있었지만 제기하지 않았다.,"이벤트, 상품 품절 및 다양성 부족",,예.,,
704.0,964-00-11809,2024-05-26 14:25:07,2024-05-26 14:26:00,0124051711700002,부산점,5.0,,,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
705.0,439-80-72082,2024-05-26 14:28:13,2024-05-26 14:29:37,0524051834100055,명동점,4.0,"타 면세점이 익숙함, 기업이미지",,5.0,5.0,7.0,7.0,4.0,6.0,7.0,7.0,,,,불만을 제기한 경험이 있다.,이벤트,아니오.,예.,,
706.0,151-75-05392,2024-05-26 14:32:28,2024-05-26 14:34:53,1424051915000139,인천공항점,4.0,타 면세점이 익숙함,,7.0,6.0,6.0,6.0,6.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
707.0,193-77-35719,2024-05-26 14:44:35,2024-05-26 14:47:52,1424051913600007,인천공항점,4.0,타 면세점이 익숙함,,4.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,많은대중이 원하는 상품이 전시되길,내가윈하는화장품이 있어 좋았어요
708.0,742-81-73580,2024-05-26 14:26:17,2024-05-26 14:50:17,0524051112600004,명동점,7.0,,,6.0,7.0,7.0,4.0,6.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,구입했던 브랜드의 이벤트나 할인 정보를 푸시앱으로 알려주시면 좋겠습니다,"라퓨즈 매장이 없어져 섭섭했고, 한국인도 손님인데 역차별받는 느낌. 한국인 점원 수를 늘리던지 중국인 종업원의 한국어 실력을 높이거나 시험기준을 높여주길"
709.0,531-31-72761,2024-05-26 14:58:32,2024-05-26 14:59:55,0124051810200001,부산점,7.0,,,4.0,4.0,4.0,4.0,2.0,4.0,4.0,6.0,,,,불만이 있었지만 제기하지 않았다.,상품 품절 및 다양성 부족,,아니오.,,
710.0,976-79-59586,2024-05-26 15:01:49,2024-05-26 15:04:36,0524050637600065,명동점,7.0,,,1.0,4.0,2.0,4.0,1.0,7.0,5.0,1.0,"인도 상품 및 과정에 대한 설명 부족, 기타: 인도 받는곳에서 제품을 받지 못함",,,불만을 제기한 경험이 있다.,인도 과정 불만 ,아니오.,아니오.,,
711.0,807-37-15990,2024-05-26 15:31:32,2024-05-26 15:36:14,0124051102000004,부산점,5.0,,,4.0,4.0,6.0,5.0,3.0,6.0,5.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,,상품종류가 너무 빈약해 실망했읍니다
712.0,891-42-93375,2024-05-26 15:45:58,2024-05-26 15:51:05,0524050812900013,명동점,6.0,,,6.0,6.0,6.0,6.0,4.0,4.0,5.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,,
713.0,902-49-33269,2024-05-26 16:13:11,2024-05-26 16:13:53,1424051911200032,인천공항점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
714.0,832-72-06703,2024-05-26 18:07:51,2024-05-26 18:13:56,0524051823200011,명동점,7.0,,,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,결제 시 제휴카드나 페이백서비스에 대한 정보,페이백 받으려고 300불이상 구매해서 고객센터 갔는데 제휴카드가 아니어서 다시 매장 일이히 돌아다니면서 결제취소하고 재결제했어요ㅠ 결제시에 한번 더 안내해주셨으면 좋았을 것 같아용~~
715.0,736-86-56677,2024-05-26 19:10:28,2024-05-26 19:16:46,0524050630700005,명동점,7.0,,,6.0,6.0,4.0,5.0,6.0,7.0,7.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,,"아르마니 뷰티 매장 직원분이 조금 불친절하셨습니다. 구매할 상품을 미리 알고 갔는데도, 매장에서 질문 몇개 했을 때 응대가 귀찮으신 것 같았어요. 퇴근 시간이 다가와서 그런것 같아 어느정도 이해는 하지만, 조금 불편했습니다. 반면에 바이레도 직원분은 너무 친절하셨어요. 저한테 할인 혜택도 자세히 알려주시고 테스트도 편하게 해주셔서 물건 구입 내내 편안했습니다!"
716.0,779-94-44652,2024-05-26 19:22:34,2024-05-26 19:23:07,0524043001400003,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
717.0,285-74-10917,2024-05-26 20:13:22,2024-05-26 20:13:56,0524042506800025,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
718.0,654-78-37769,2024-05-26 22:07:39,2024-05-26 22:09:58,0524042705000014,명동점,4.0,기타: 편견,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,할인 및 쿠폰 등 정보,
719.0,496-81-67949,2024-05-27 07:48:36,2024-05-27 07:52:18,0124050619100001,부산점,5.0,,,5.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,출발1시간전 면세품 인도확인문자 자동발송이 있다면 잊지않고 다찾아갈듯합니다,오프라인 매장에 물건만덩그러니있어 그래요
720.0,426-15-31270,2024-05-27 09:57:11,2024-05-27 10:00:14,0524042905200008,명동점,5.0,,,5.0,4.0,6.0,7.0,6.0,6.0,6.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,딱히ᆢ,구매제품의 다양성이 필요합니다
721.0,712-40-04447,2024-05-27 14:00:58,2024-05-27 14:02:40,0524050513700006,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,선글라스 구입,선글라스 구입시 케이스 포함이 되어있지 않은 제품들이 있었습니다. 구매 또는 구매방법을 알고싶습니다.
722.0,495-46-07831,2024-05-27 14:02:03,2024-05-27 14:06:22,0124032204500002,부산점,7.0,,,7.0,7.0,7.0,7.0,4.0,4.0,7.0,7.0,,,,불만이 있었지만 제기하지 않았다.,기타: 상품이 많이 없어요.,,예.,,잘하고  있습니다.
723.0,877-99-80362,2024-05-27 14:01:53,2024-05-27 14:06:46,0124032715600005,부산점,6.0,,,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,인터넷 면세점과 비교해서 오프라인 면세점이 브랜드마다 제품이 모두 구비되어있지 않고 특히 부산점은 입점 브랜드도 적어서 타 면세점 보다는 적게 이용하는 편입니다,
724.0,330-79-35068,2024-05-27 14:12:21,2024-05-27 14:13:08,0524041407500009,명동점,6.0,,,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
725.0,995-11-03042,2024-05-27 14:17:00,2024-05-27 14:17:58,0524050805000001,명동점,4.0,타 면세점이 익숙함,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
726.0,433-59-41395,2024-05-27 14:27:00,2024-05-27 14:28:50,0124051820100004,부산점,7.0,,,6.0,5.0,4.0,5.0,6.0,5.0,5.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,할인서비스 많이 해주세요~~,직접 구매 할인이벤트 있으면 좋겠네요
727.0,613-92-75446,2024-05-27 14:31:42,2024-05-27 14:32:31,0524051325600027,명동점,6.0,,,6.0,6.0,5.0,6.0,6.0,5.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
728.0,233-98-32620,2024-05-27 14:32:01,2024-05-27 14:32:35,1524052064100030,인천공항점,5.0,,,5.0,5.0,6.0,6.0,6.0,6.0,6.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
729.0,375-89-30888,2024-05-27 14:31:52,2024-05-27 14:32:37,1424052012700074,인천공항점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
730.0,764-07-88222,2024-05-27 14:45:22,2024-05-27 14:46:54,0524041300400008,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,"매장 직원분이 너무 친절하게 문자 안내를 출국전까지 들여,너무 좋았습니다.",
731.0,877-20-94071,2024-05-27 14:56:10,2024-05-27 14:59:36,1424052010800184,인천공항점,5.0,,,5.0,5.0,5.0,5.0,7.0,6.0,6.0,,,,,불만을 제기한 경험이 없다.,,,예.,샤넬화장품도 세일 했으면 좋겠습니다,
732.0,500-94-20469,2024-05-27 15:31:18,2024-05-27 15:32:02,0524051232000025,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
733.0,950-85-14120,2024-05-28 14:03:56,2024-05-28 14:04:20,0524032325800027,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
734.0,669-75-38691,2024-05-28 14:03:53,2024-05-28 14:05:54,0124051017700001,부산점,6.0,,,6.0,4.0,7.0,7.0,6.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
735.0,395-18-19016,2024-05-28 14:19:48,2024-05-28 14:21:13,0124051518300006,부산점,5.0,,,6.0,6.0,7.0,7.0,4.0,7.0,7.0,6.0,,,,불만이 있었지만 제기하지 않았다.,상품 품절 및 다양성 부족,,예.,,찾는 물건의 재고 부족이 아쉽습니다.
736.0,783-11-42960,2024-05-28 14:25:51,2024-05-28 14:31:58,0524052004200018,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,아직은없습니다,직원들께서너무친절하게대해주심에감사합니다
737.0,592-34-71275,2024-05-28 14:34:26,2024-05-28 14:36:35,0524051629600002,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
738.0,696-38-58709,2024-05-28 14:36:03,2024-05-28 14:37:02,0524051922100043,명동점,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,,
739.0,798-97-22428,2024-05-28 14:39:43,2024-05-28 14:40:41,0124050608400004,부산점,5.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
740.0,792-46-02208,2024-05-28 14:45:30,2024-05-28 14:46:58,0124051218300010,부산점,6.0,,,6.0,6.0,7.0,6.0,5.0,6.0,6.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,,
741.0,114-33-42558,2024-05-28 15:06:09,2024-05-28 15:07:36,0524051605000011,명동점,6.0,,,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,,,,불만을 제기한 경험이 없다.,,,예.,,
742.0,152-02-78588,2024-05-28 16:52:15,2024-05-28 16:56:50,0524051611900003,명동점,6.0,,,6.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,의류 제품을 많이 늘려  주세요,공항점 에서도  구매 많이 하고싶어요
743.0,588-57-37075,2024-05-28 18:43:34,2024-05-28 18:49:42,0124051503600001,부산점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,여러 브랜드가 없는점이 아쉬웠어요.,"신세계에 여러제품,브랜드가없어서 약간 실망하고 아쉬웠어요."
744.0,822-69-94621,2024-05-28 20:54:21,2024-05-28 20:56:03,0524050404200006,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,제 담당 직원분께서 너무 친절하셔서 놀랬어요
745.0,680-00-14517,2024-05-29 14:04:47,2024-05-29 14:08:08,0524042740000023,명동점,6.0,,,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,브랜드와 물건이 좀더 다양했으면 좋겠어요,명동점은 제품이 다양하지 않아요. 좀더 많은 제품을 유치해 주셨으면 좋겠어요~
746.0,972-24-95362,2024-05-29 14:07:06,2024-05-29 14:08:48,0124042918300006,부산점,4.0,기타: 물건이 스크래치남,,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,"인도 상품 및 과정에 대한 설명 부족, 상품 불량",,,불만을 제기한 경험이 없다.,,,아니오.,,
747.0,882-27-15207,2024-05-29 14:08:42,2024-05-29 14:09:31,1524051960600014,인천공항점,6.0,,,6.0,6.0,6.0,6.0,5.0,6.0,6.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
748.0,553-18-03699,2024-05-29 14:13:18,2024-05-29 14:13:59,0524051537600163,인천공항점,6.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
749.0,410-79-55860,2024-05-29 14:14:08,2024-05-29 14:15:19,0124051910700001,부산점,5.0,,,4.0,4.0,7.0,6.0,1.0,7.0,6.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
750.0,859-92-51436,2024-05-29 14:19:32,2024-05-29 14:20:37,0124050302300003,부산점,5.0,,,6.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,,,,불만을 제기한 경험이 없다.,,,예.,,
751.0,396-33-86170,2024-05-29 14:21:12,2024-05-29 14:22:24,0524050605000003,명동점,7.0,,,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
752.0,157-32-50370,2024-05-29 14:29:59,2024-05-29 14:30:19,1724052207000010,인천공항점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
753.0,128-61-72772,2024-05-29 14:30:54,2024-05-29 14:31:34,1424052212900009,인천공항점,5.0,,,5.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
754.0,923-75-88140,2024-05-29 14:31:03,2024-05-29 14:31:42,1424052209100004,인천공항점,6.0,,,3.0,4.0,2.0,1.0,5.0,6.0,7.0,,,,,불만이 있었지만 제기하지 않았다.,직원 불친절,,아니오.,,
755.0,765-34-42214,2024-05-29 14:32:42,2024-05-29 14:33:45,1524052263400024,인천공항점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,없습니다,없습니다
756.0,510-84-79580,2024-05-29 14:32:22,2024-05-29 14:35:32,1624052214300061,인천공항점,6.0,,,6.0,6.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,없어요,감사합니다
757.0,427-02-81024,2024-05-29 14:39:02,2024-05-29 14:39:51,0124041707900001,부산점,5.0,,,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
758.0,619-63-54455,2024-05-29 14:42:08,2024-05-29 14:42:38,1724052206600026,인천공항점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
759.0,376-88-04388,2024-05-29 14:44:06,2024-05-29 14:44:50,1724052207100053,인천공항점,5.0,,,5.0,5.0,5.0,4.0,5.0,5.0,5.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
760.0,327-36-76500,2024-05-29 14:53:29,2024-05-29 14:54:02,0524051622500025,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
761.0,664-18-22943,2024-05-29 15:45:52,2024-05-29 15:47:20,0524033132200010,명동점,5.0,,,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,,,,불만을 제기한 경험이 없다.,,,예.,온라인에서도 명품을 여러 종류를 팔았으면 좋겠습니다,서비스는 대체로 만족
762.0,150-12-13550,2024-05-29 15:42:59,2024-05-29 15:49:19,1524052262100010,인천공항점,5.0,,,5.0,6.0,7.0,7.0,7.0,7.0,5.0,,,,,불만을 제기한 경험이 없다.,,,예.,없음,화장품 과 기타 잡화판매점이 거리가 있어서 불편함.
763.0,945-71-82037,2024-05-29 17:08:47,2024-05-29 17:13:00,0124051718400002,부산점,6.0,,,6.0,4.0,5.0,4.0,4.0,6.0,7.0,5.0,,,,불만이 있었지만 제기하지 않았다.,상품 품절 및 다양성 부족,,예.,,상품별 결제 및 할인 퍼션트늘 정확히 계산후 일괄결제 하는 시스템을 건의 합니다
764.0,838-80-07368,2024-05-29 18:47:57,2024-05-29 18:49:24,1524052263400005,인천공항점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,아니요,감사합니다 친절해서
765.0,634-36-09210,2024-05-30 08:03:22,2024-05-30 08:03:54,0524051505000011,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,대폭적인 할인,감사합니다
766.0,524-28-94338,2024-05-30 14:01:39,2024-05-30 14:02:18,0524031723200018,명동점,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,,
767.0,580-99-73036,2024-05-30 14:12:58,2024-05-30 14:15:07,0524051226200003,명동점,7.0,,,6.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,건강식품 종류별로 구비(예:  GNC),
768.0,105-35-79231,2024-05-30 14:14:26,2024-05-30 14:15:48,0524051121800010,명동점,5.0,,,5.0,6.0,4.0,4.0,3.0,6.0,7.0,7.0,,,,불만이 있었지만 제기하지 않았다.,상품 품절 및 다양성 부족,,예.,,
769.0,895-61-19219,2024-05-30 14:18:30,2024-05-30 14:19:26,0124051218400001,부산점,7.0,,,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
770.0,176-96-56695,2024-05-30 14:17:25,2024-05-30 14:20:18,0124050604900003,부산점,6.0,,,6.0,6.0,7.0,7.0,2.0,7.0,7.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,오프라인 할인률이 높아지길 기대합니다.,매장에 활기가 줄어들었어요
771.0,776-12-01035,2024-05-30 14:23:02,2024-05-30 14:24:26,0524051905000003,명동점,5.0,,,6.0,6.0,6.0,6.0,7.0,6.0,5.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,재입고 알림 활인내용 간단정리,
772.0,736-32-66555,2024-05-30 14:26:39,2024-05-30 14:32:04,0524042705000018,인천공항점,4.0,기업이미지,,4.0,4.0,4.0,4.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
773.0,994-81-82231,2024-05-30 15:16:06,2024-05-30 15:19:07,0124052220600002,부산점,7.0,,,7.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,할인혜택을 좀더 많이 ㅋㅋㅋ,할인 이벤트를 좀 더
774.0,126-25-94129,2024-05-30 16:03:31,2024-05-30 16:07:09,0124051718300005,부산점,7.0,,,7.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,할인 서비스..,센텀점 친절하고 매우 만족 합니다.
775.0,297-57-03115,2024-05-30 17:36:56,2024-05-30 17:38:57,0524052026100005,명동점,6.0,,,5.0,5.0,6.0,4.0,5.0,6.0,6.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,,
776.0,852-73-36968,2024-05-30 18:53:58,2024-05-30 18:55:21,0524050425600028,명동점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,각 브랜드 면세점 행사 정보,수고 많으셨어요 ^^
777.0,216-91-25407,2024-05-31 14:11:31,2024-05-31 14:11:59,0524042119400011,명동점,3.0,타 면세점이 익숙함,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,불만을 제기한 경험이 없다.,,,예.,,
778.0,995-87-87767,2024-05-31 14:19:45,2024-05-31 14:20:24,0124051920600001,부산점,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,,
779.0,552-05-69577,2024-05-31 14:19:02,2024-05-31 14:22:30,0524051139200042,명동점,7.0,,,5.0,4.0,5.0,5.0,4.0,6.0,6.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,할인매장이 거의없다,우리점포는 주말특가세일해당안되는집이 대부분이다
780.0,972-33-80147,2024-05-31 14:25:57,2024-05-31 14:26:34,0524042910400009,명동점,5.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,불만을 제기한 경험이 없다.,,,예.,,
781.0,740-88-39981,2024-05-31 14:31:11,2024-05-31 14:31:57,1524052460900010,인천공항점,6.0,,,4.0,4.0,3.0,5.0,5.0,6.0,6.0,,,,,불만을 제기한 경험이 없다.,,,예.,헤라,
782.0,824-40-87722,2024-05-31 14:52:43,2024-05-31 14:55:53,0524032713300002,명동점,6.0,,,6.0,4.0,6.0,3.0,7.0,6.0,5.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,샘플 서비스,앞으로도 친절한 응대 부탁드려요.
783.0,587-24-10445,2024-05-31 15:14:36,2024-05-31 15:15:40,1624052414400012,인천공항점,7.0,,,6.0,4.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
784.0,224-14-27078,2024-05-31 15:43:44,2024-05-31 16:11:18,0124050618400015,부산점,6.0,,,4.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,면세점에서 구매한 상품의 자세한 정보 안내를 상품과 함께 한번더 보내주었으면 좋겠습니다 물론 직원분 들의 친절한 설명도 있었지만 안내서를 받아보면 효율적으로 잘쓸수 있을거같습니다,매장의 다양성이 있었으면 좋겠습니다 백화점에 비해 면세점의 규모가 상대적으로 빈약한것같습니다
785.0,755-76-17254,2024-05-31 16:53:06,2024-05-31 16:53:44,0524041006800030,명동점,7.0,,,6.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,,,,불만을 제기한 경험이 없다.,,,예.,,
786.0,795-61-12633,2024-05-31 16:57:11,2024-05-31 16:57:33,1424052212400038,인천공항점,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,불만을 제기한 경험이 없다.,,,예.,,
787.0,821-42-05271,2024-05-31 17:58:59,2024-05-31 18:01:18,0124050503600014,부산점,5.0,,,4.0,4.0,4.0,4.0,4.0,6.0,4.0,6.0,,,,불만을 제기한 경험이 없다.,,,예.,다양한 브랜드 입점 요망합니다,다양한 화장품 브랜드 입점 요망. 샤넬
